tab	specimens																											
specimen	primary_grain_size	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site	strat_level	grain_size
CF-80a	3	CF-80a_LP-DIR-T	CF-80		ht	298.4	27.8	3	12	0	0	8.9	958	933	K		hargrave 2021-01-03 19:58:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	35.6	fine
CF-80a	3	CF-80a_LP-DIR-T	CF-80		lt	157.9	23.5	3	3	-1	22.9	3.2	473	273	K		hargrave 2021-01-03 19:58:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	35.6	fine
CF-80a	3	CF-80a_LP-DIR-T	CF-80		ht	172.4	70	3	12	-1	0	8.9	958	933	K		hargrave 2021-01-03 19:58:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	35.6	fine
CF-80a	3	CF-80a_LP-DIR-T	CF-80		ht	293.8	34.2	3	12	100	0	8.9	958	933	K		hargrave 2021-01-03 19:58:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	35.6	fine
CF-80a	3	CF-80a_LP-DIR-T	CF-80		lt	347	73.8	3	3	100	22.9	3.2	473	273	K		hargrave 2021-01-03 19:58:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	35.6	fine
CF-80a	3		CF-80													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	35.6	fine
CF-80a	3	CF-80a_LP-DIR-T	CF-80		mt	289.5	47.1	3	9	100	4.6	4.7	873	723	K		hargrave 2021-01-03 19:58:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	35.6	fine
CF-80a	3	CF-80a_LP-DIR-T	CF-80		mt	297.2	41.1	3	9	0	4.6	4.7	873	723	K		hargrave 2021-01-03 19:58:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	35.6	fine
CF-81a	1	CF-81a_LP-DIR-T	CF-81		mt	291	48.5	3	10	100	9.6	4.8	883	723	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	36	silt
CF-81a	1	CF-81a_LP-DIR-T	CF-81		lt	20.7	78.7	3	4	100	33.5	6	573	273	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	36	silt
CF-81a	1	CF-81a_LP-DIR-T	CF-81		mt	298.9	42.3	3	10	0	9.6	4.8	883	723	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	36	silt
CF-81a	1	CF-81a_LP-DIR-T	CF-81		lt	5	69.6	3	4	0	33.5	6	573	273	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	36	silt
CF-81a	1	CF-81a_LP-DIR-T	CF-81		ht	290.6	32.8	3	9	100	0	2.5	958	937	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	36	silt
CF-81a	1	CF-81a_LP-DIR-T	CF-81		mt	159.9	60.4	3	10	-1	9.6	4.8	883	723	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	36	silt
CF-81a	1	CF-81a_LP-DIR-T	CF-81		lt	158.9	17.8	3	4	-1	33.5	6	573	273	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	36	silt
CF-81a	1	CF-81a_LP-DIR-T	CF-81		ht	144.6	75.2	3	9	-1	0	2.5	958	937	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	36	silt
CF-81a	1		CF-81													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	36	silt
CF-81a	1	CF-81a_LP-DIR-T	CF-81		ht	295.2	26.8	3	9	0	0	2.5	958	937	K		hargrave 2021-01-03 19:59:12	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	36	silt
CF-82a	3	CF-82a_LP-DIR-T	CF-82		lt	168.8	4.1	3	3	-1	25	3.9	473	273	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	36.6	fine
CF-82a	3	CF-82a_LP-DIR-T	CF-82		mt	189.8	40.5	3	9	-1	5.7	4.5	873	673	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	36.6	fine
CF-82a	3	CF-82a_LP-DIR-T	CF-82		ht	304.9	33.2	3	6	0	0	7.6	949	913	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	36.6	fine
CF-82a	3	CF-82a_LP-DIR-T	CF-82		lt	5.4	76.7	3	3	0	25	3.9	473	273	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	36.6	fine
CF-82a	3	CF-82a_LP-DIR-T	CF-82		mt	297.1	45.6	3	9	0	5.7	4.5	873	673	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	36.6	fine
CF-82a	3	CF-82a_LP-DIR-T	CF-82		ht	299.6	40.4	3	6	100	0	7.6	949	913	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	36.6	fine
CF-82a	3	CF-82a_LP-DIR-T	CF-82		lt	44.8	85	3	3	100	25	3.9	473	273	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	36.6	fine
CF-82a	3	CF-82a_LP-DIR-T	CF-82		mt	287.9	51.5	3	9	100	5.7	4.5	873	673	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	36.6	fine
CF-82a	3	CF-82a_LP-DIR-T	CF-82		ht	184.2	53.7	3	6	-1	0	7.6	949	913	K		hargrave 2021-01-01 14:59:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	36.6	fine
CF-82a	3		CF-82													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	36.6	fine
CF-83a	3		CF-83													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	37.1	fine
CF-83a	3	CF-83a_LP-DIR-T	CF-83		mt	291.8	57.1	2	8	100	2.7	9.4	873	773	K		hargrave 2020-12-20 14:11:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	37.1	fine
CF-83a	3	CF-83a_LP-DIR-T	CF-83		ht	294.6	36.1	2	5	100	0	9.3	937	903	K		hargrave 2020-12-20 14:11:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	37.1	fine
CF-83a	3	CF-83a_LP-DIR-T	CF-83		mt	302.2	50.6	2	8	0	2.7	9.4	873	773	K		hargrave 2020-12-20 14:11:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	37.1	fine
CF-83a	3	CF-83a_LP-DIR-T	CF-83		ht	299.6	29.6	2	5	0	0	9.3	937	903	K		hargrave 2020-12-20 14:11:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	37.1	fine
CF-83a	3	CF-83a_LP-DIR-T	CF-83		mt	153.2	38.1	2	8	-1	2.7	9.4	873	773	K		hargrave 2020-12-20 14:11:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	37.1	fine
CF-83a	3	CF-83a_LP-DIR-T	CF-83		ht	131.5	52.9	2	5	-1	0	9.3	937	903	K		hargrave 2020-12-20 14:11:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	37.1	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		mt	288.6	59.8	3	9	100	3.4	3.6	873	723	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	37.2	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		lt	42.3	85.9	3	3	100	16.2	7.8	473	273	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	37.2	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		ht	289.6	55.3	3	10	100	0	11.5	951	913	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	37.2	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		mt	300.6	53.6	3	9	0	3.4	3.6	873	723	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	37.2	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		lt	1.9	77.3	3	3	0	16.2	7.8	473	273	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	37.2	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		ht	299.7	49.1	3	10	0	0	11.5	951	913	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	37.2	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		lt	165.8	31	3	3	-1	16.2	7.8	473	273	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	37.2	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		ht	161.5	67.4	3	10	-1	0	11.5	951	913	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	37.2	fine
CF-84a	3	CF-84a_LP-DIR-T	CF-84		mt	164.7	63	3	9	-1	3.4	3.6	873	723	K		hargrave 2021-01-02 10:04:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	37.2	fine
CF-84a	3		CF-84													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	37.2	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		mt	175.1	58.3	3	8	-1	4.7	5.7	873	773	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	37.6	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		ht	286.7	28.7	3	11	0	0	5.1	958	923	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	37.6	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		ht	281.4	33.3	3	11	100	0	5.1	958	923	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	37.6	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		lt	162.6	8.9	3	3	-1	29.5	7.1	473	273	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	37.6	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		ht	178.2	70.3	3	11	-1	0	5.1	958	923	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	37.6	fine
CF-85a	3		CF-85													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	37.6	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		lt	43.8	80.4	3	3	100	29.5	7.1	473	273	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	37.6	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		mt	281.2	45.4	3	8	100	4.7	5.7	873	773	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	37.6	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		lt	14.9	72.8	3	3	0	29.5	7.1	473	273	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	37.6	fine
CF-85a	3	CF-85a_LP-DIR-T	CF-85		mt	289.4	40.5	3	8	0	4.7	5.7	873	773	K		hargrave 2021-01-03 20:00:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	37.6	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		mt	178.6	60.9	3	8	-1	7.6	4.7	873	723	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	37.9	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		ht	291.4	34.9	3	10	0	0	3.6	955	923	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	37.9	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		lt	29.4	77.2	3	3	0	32.1	2.4	473	273	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	37.9	fine
CF-86a	3		CF-86													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	37.9	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		mt	289.5	46.1	3	8	0	7.6	4.7	873	723	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	37.9	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		ht	284.8	40.2	3	10	100	0	3.6	955	923	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	37.9	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		lt	80.2	81.3	3	3	100	32.1	2.4	473	273	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	37.9	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		mt	279.5	50.8	3	8	100	7.6	4.7	873	723	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	37.9	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		lt	167.1	14.2	3	3	-1	32.1	2.4	473	273	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	37.9	fine
CF-86a	3	CF-86a_LP-DIR-T	CF-86		ht	172.3	71.9	3	10	-1	0	3.6	955	923	K		hargrave 2021-01-03 20:01:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	37.9	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		ht	136.2	62.6	3	11	-1	0	11.9	958	923	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	38.1	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		lt	147.8	28.3	3	3	-1	13.8	5.6	473	273	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	38.1	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		mt	296.7	49.4	3	10	0	6.7	4.1	873	673	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	38.1	fine
CF-87a	3		CF-87													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	38.1	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		mt	151.7	55.7	3	10	-1	6.7	4.1	873	673	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	38.1	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		mt	286.1	55.1	3	10	100	6.7	4.1	873	673	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	38.1	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		lt	339.9	69.9	3	3	100	13.8	5.6	473	273	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	38.1	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		lt	342	59.9	3	3	0	13.8	5.6	473	273	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	38.1	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		ht	289.5	44.9	3	11	100	0	11.9	958	923	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	38.1	fine
CF-87a	3	CF-87a_LP-DIR-T	CF-87		ht	296.7	38.9	3	11	0	0	11.9	958	923	K		hargrave 2021-01-03 20:03:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	38.1	fine
CF-88a	1	CF-88a_LP-DIR-T	CF-88		mt	286.5	38.8	3	9	100	1.9	5.4	873	723	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	38.4	silt
CF-88a	1	CF-88a_LP-DIR-T	CF-88		lt	319.3	80	3	3	100	29.9	6.5	473	273	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	38.4	silt
CF-88a	1	CF-88a_LP-DIR-T	CF-88		ht	288.2	36.1	3	7	100	0	3.8	953	937	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	38.4	silt
CF-88a	1	CF-88a_LP-DIR-T	CF-88		lt	332.7	70.6	3	3	0	29.9	6.5	473	273	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	38.4	silt
CF-88a	1	CF-88a_LP-DIR-T	CF-88		ht	293.6	30.5	3	7	0	0	3.8	953	937	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	38.4	silt
CF-88a	1	CF-88a_LP-DIR-T	CF-88		mt	128.9	68.4	3	9	-1	1.9	5.4	873	723	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	38.4	silt
CF-88a	1	CF-88a_LP-DIR-T	CF-88		lt	160.7	29.5	3	3	-1	29.9	6.5	473	273	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	38.4	silt
CF-88a	1	CF-88a_LP-DIR-T	CF-88		ht	120.8	68.8	3	7	-1	0	3.8	953	937	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	38.4	silt
CF-88a	1	CF-88a_LP-DIR-T	CF-88		mt	292.6	33.3	3	9	0	1.9	5.4	873	723	K		hargrave 2021-01-02 16:36:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	38.4	silt
CF-88a	1		CF-88													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	38.4	silt
CF-89a	3	CF-89a_LP-DIR-T	CF-89		mt	301.9	58.3	2	9	0	4.7	5.1	873	723	K		hargrave 2021-01-01 22:15:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	40.6	fine
CF-89a	3	CF-89a_LP-DIR-T	CF-89		mt	287.5	64.5	2	9	100	4.7	5.1	873	723	K		hargrave 2021-01-01 22:15:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	40.6	fine
CF-89a	3	CF-89a_LP-DIR-T	CF-89		lt	64.5	75.2	2	3	100	18.3	2.1	473	273	K		hargrave 2021-01-01 22:15:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	40.6	fine
CF-89a	3	CF-89a_LP-DIR-T	CF-89		lt	35.1	70.6	2	3	0	18.3	2.1	473	273	K		hargrave 2021-01-01 22:15:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	40.6	fine
CF-89a	3	CF-89a_LP-DIR-T	CF-89		mt	182.8	48.7	2	9	-1	4.7	5.1	873	723	K		hargrave 2021-01-01 22:15:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	40.6	fine
CF-89a	3	CF-89a_LP-DIR-T	CF-89		lt	159.8	16.1	2	3	-1	18.3	2.1	473	273	K		hargrave 2021-01-01 22:15:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	40.6	fine
CF-89a	3		CF-89													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	40.6	fine
CF-8a	4	CF-8a_LP-DIR-T	CF-8		mt	301.9	48.3	3	8	-1	19.8	7.1	863	723	K		hargrave 2020-11-24 21:40:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	4.1	medium
CF-8a	4	CF-8a_LP-DIR-T	CF-8		ht	261.2	22.1	3	8	-1	0	8.2	954	933	K		hargrave 2020-11-24 21:40:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	4.1	medium
CF-8a	4	CF-8a_LP-DIR-T	CF-8		ht	277.3	22.7	3	8	0	0	8.2	954	933	K		hargrave 2020-11-24 21:40:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	4.1	medium
CF-8a	4		CF-8													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	4.1	medium
CF-8a	4	CF-8a_LP-DIR-T	CF-8		mt	320	46.1	3	8	0	19.8	7.1	863	723	K		hargrave 2020-11-24 21:40:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	4.1	medium
CF-8a	4	CF-8a_LP-DIR-T	CF-8		ht	273	25.9	3	8	100	0	8.2	954	933	K		hargrave 2020-11-24 21:40:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	4.1	medium
CF-8a	4	CF-8a_LP-DIR-T	CF-8		lt	12.4	72.8	3	3	100	27.4	5.4	473	273	K		hargrave 2020-11-24 21:40:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	4.1	medium
CF-8a	4	CF-8a_LP-DIR-T	CF-8		mt	314.1	54.8	3	8	100	19.8	7.1	863	723	K		hargrave 2020-11-24 21:40:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	4.1	medium
